ID	collection	procedence	GC_ID	n_contigs	tot_length	N50	N90	n_genes	quality	kingdom	phylum	class	order	family	genus	taxonomic_group	host	compartment	soil	alternative_ID	plate_position	acession_number	RSV_V2V4_ID	RSV_V5V7_ID	copy_number_16S
Bacillus6833	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025620			NA	NA	NA
Bacillus6834	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025621			NA	NA	NA
Bacillus6835	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025622			NA	NA	NA
Bacillus6836	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025623			NA	NA	NA
Bacillus6837	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025625			NA	NA	NA
Bacillus6838	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025626			NA	NA	NA
Bacillus6839	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025627			NA	NA	NA
Bacillus6840	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025628			NA	NA	NA
Bacillus6841	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025629			NA	NA	NA
Bacillus6842	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025631			NA	NA	NA
Bacillus6843	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025632			NA	NA	NA
Bacillus6844	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025633			NA	NA	NA
Bacillus6845	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025634			NA	NA	NA
Bacillus6846	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025635			NA	NA	NA
Bacillus6847	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025636			NA	NA	NA
Bacillus6848	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025637			NA	NA	NA
Bacillus6849	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025638			NA	NA	NA
Bacillus6850	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025639			NA	NA	NA
Bacillus6851	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025641			NA	NA	NA
Bacillus6852	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025643			NA	NA	NA
Bacillus6853	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025645			NA	NA	NA
Bacillus6854	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025647			NA	NA	NA
Bacillus6855	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025648			NA	NA	NA
Bacillus6856	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025649			NA	NA	NA
Bacillus6857	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025746			NA	NA	NA
Bacillus6858	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025748			NA	NA	NA
Bacillus6859	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025749			NA	NA	NA
Bacillus6860	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025750			NA	NA	NA
Bacillus6861	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025751			NA	NA	NA
Bacillus6862	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025752			NA	NA	NA
Bacillus6863	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025753			NA	NA	NA
Bacillus6864	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025754			NA	NA	NA
Bacillus6865	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025756			NA	NA	NA
Bacillus6866	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025757			NA	NA	NA
Bacillus6867	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025758			NA	NA	NA
Bacillus6868	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025759			NA	NA	NA
Bacillus6869	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025760			NA	NA	NA
Bacillus6870	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025761			NA	NA	NA
Bacillus6871	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025762			NA	NA	NA
Bacillus6872	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025765			NA	NA	NA
Bacillus6873	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Soil	NC	AIM025767			NA	NA	NA
Bacillus6874	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Soil	NC	AIM025768			NA	NA	NA
Bacillus6875	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Soil	NC	AIM025772			NA	NA	NA
Bacillus6876	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025773			NA	NA	NA
Bacillus6877	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025774			NA	NA	NA
Bacillus6878	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025775			NA	NA	NA
Bacillus6879	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025776			NA	NA	NA
Bacillus6880	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025780			NA	NA	NA
Bacillus6881	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025781			NA	NA	NA
Bacillus6882	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025782			NA	NA	NA
Bacillus6883	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025783			NA	NA	NA
Bacillus6884	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025784			NA	NA	NA
Bacillus6885	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025787			NA	NA	NA
Bacillus6886	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025788			NA	NA	NA
Bacillus6887	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025789			NA	NA	NA
Bacillus6888	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025791			NA	NA	NA
Bacillus6889	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025793			NA	NA	NA
Bacillus6890	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025794			NA	NA	NA
Bacillus6891	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025795			NA	NA	NA
Bacillus6892	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025796			NA	NA	NA
Bacillus6893	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025797			NA	NA	NA
Bacillus6894	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025798			NA	NA	NA
Bacillus6895	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025801			NA	NA	NA
Bacillus6896	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025802			NA	NA	NA
Bacillus6897	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025803			NA	NA	NA
Bacillus6898	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025805			NA	NA	NA
Bacillus6899	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025808			NA	NA	NA
Bacillus6900	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025809			NA	NA	NA
Bacillus6901	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025810			NA	NA	NA
Bacillus6902	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025811			NA	NA	NA
Bacillus6903	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025813			NA	NA	NA
Bacillus6904	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025814			NA	NA	NA
Bacillus6905	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025816			NA	NA	NA
Bacillus6906	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025817			NA	NA	NA
Bacillus6907	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025818			NA	NA	NA
Bacillus6908	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025819			NA	NA	NA
Bacillus6909	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025820			NA	NA	NA
Bacillus6910	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025821			NA	NA	NA
Bacillus6911	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025822			NA	NA	NA
Bacillus6912	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025823			NA	NA	NA
Bacillus6913	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025824			NA	NA	NA
Bacillus6914	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025825			NA	NA	NA
Bacillus6915	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025827			NA	NA	NA
Bacillus6916	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025828			NA	NA	NA
Bacillus6917	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025830			NA	NA	NA
Bacillus6918	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025831			NA	NA	NA
Bacillus6919	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025832			NA	NA	NA
Bacillus6920	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025833			NA	NA	NA
Bacillus6921	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025834			NA	NA	NA
Bacillus6922	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025835			NA	NA	NA
Bacillus6923	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025836			NA	NA	NA
Bacillus6924	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025837			NA	NA	NA
Bacillus6925	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025838			NA	NA	NA
Bacillus6926	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025839			NA	NA	NA
Bacillus6927	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025840			NA	NA	NA
Bacillus6928	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025841			NA	NA	NA
Bacillus6929	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025842			NA	NA	NA
Bacillus6930	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025843			NA	NA	NA
Bacillus6931	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Other_plant	NC	AIM025844			NA	NA	NA
Bacillus6932	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025845			NA	NA	NA
Bacillus6933	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025847			NA	NA	NA
Bacillus6934	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025848			NA	NA	NA
Bacillus6935	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025849			NA	NA	NA
Bacillus6936	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025850			NA	NA	NA
Bacillus6937	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025851			NA	NA	NA
Bacillus6938	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025852			NA	NA	NA
Bacillus6939	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025853			NA	NA	NA
Bacillus6940	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025856			NA	NA	NA
Bacillus6941	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025857			NA	NA	NA
Bacillus6942	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025859			NA	NA	NA
Bacillus6943	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025860			NA	NA	NA
Bacillus6944	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025861			NA	NA	NA
Bacillus6945	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025863			NA	NA	NA
Bacillus6946	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025864			NA	NA	NA
Bacillus6947	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025865			NA	NA	NA
Bacillus6948	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025866			NA	NA	NA
Bacillus6949	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025867			NA	NA	NA
Bacillus6950	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025868			NA	NA	NA
Bacillus6951	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025869			NA	NA	NA
Bacillus6952	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025871			NA	NA	NA
Bacillus6953	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025872			NA	NA	NA
Bacillus6954	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025873			NA	NA	NA
Bacillus6955	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025874			NA	NA	NA
Bacillus6956	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025876			NA	NA	NA
Bacillus6957	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025877			NA	NA	NA
Bacillus6958	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025879			NA	NA	NA
Bacillus6959	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025880			NA	NA	NA
Bacillus6960	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025882			NA	NA	NA
Bacillus6961	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025883			NA	NA	NA
Bacillus6962	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025885			NA	NA	NA
Bacillus6963	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025887			NA	NA	NA
Bacillus6964	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025889			NA	NA	NA
Bacillus6965	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025890			NA	NA	NA
Bacillus6966	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025891			NA	NA	NA
Bacillus6967	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025892			NA	NA	NA
Bacillus6968	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Insect	NC	AIM025893			NA	NA	NA
Bacillus6969	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025895			NA	NA	NA
Bacillus6970	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025896			NA	NA	NA
Bacillus6971	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025898			NA	NA	NA
Bacillus6972	AgBiome	AgBiome		NA	NA	NA	NA	NA	clean	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus			Root	NC	AIM025899			NA	NA	NA
